center,left,right,steering,throttle,brake,speed
IMG/center_2019_02_23_04_06_17_494.jpg,IMG/left_2019_02_23_04_06_17_494.jpg,IMG/right_2019_02_23_04_06_17_494.jpg,0,0,0.7903395,11.62876
IMG/center_2019_02_23_04_06_17_569.jpg,IMG/left_2019_02_23_04_06_17_569.jpg,IMG/right_2019_02_23_04_06_17_569.jpg,0,0,0.5712063,10.65964
IMG/center_2019_02_23_04_06_17_640.jpg,IMG/left_2019_02_23_04_06_17_640.jpg,IMG/right_2019_02_23_04_06_17_640.jpg,0,0,0.3587737,9.978374
IMG/center_2019_02_23_04_06_17_712.jpg,IMG/left_2019_02_23_04_06_17_712.jpg,IMG/right_2019_02_23_04_06_17_712.jpg,0,0,0.1398692,9.039706
IMG/center_2019_02_23_04_06_17_783.jpg,IMG/left_2019_02_23_04_06_17_783.jpg,IMG/right_2019_02_23_04_06_17_783.jpg,0,0,0,8.353988
IMG/center_2019_02_23_04_06_17_853.jpg,IMG/left_2019_02_23_04_06_17_853.jpg,IMG/right_2019_02_23_04_06_17_853.jpg,0,0,0,8.548095
IMG/center_2019_02_23_04_06_17_923.jpg,IMG/left_2019_02_23_04_06_17_923.jpg,IMG/right_2019_02_23_04_06_17_923.jpg,0,0,0,8.719954
IMG/center_2019_02_23_04_06_17_993.jpg,IMG/left_2019_02_23_04_06_17_993.jpg,IMG/right_2019_02_23_04_06_17_993.jpg,0.1,0,0,8.94641
IMG/center_2019_02_23_04_06_18_062.jpg,IMG/left_2019_02_23_04_06_18_062.jpg,IMG/right_2019_02_23_04_06_18_062.jpg,0.25,0,0,9.101709
IMG/center_2019_02_23_04_06_18_132.jpg,IMG/left_2019_02_23_04_06_18_132.jpg,IMG/right_2019_02_23_04_06_18_132.jpg,0.45,0,0,9.281703
IMG/center_2019_02_23_04_06_18_201.jpg,IMG/left_2019_02_23_04_06_18_201.jpg,IMG/right_2019_02_23_04_06_18_201.jpg,0,0,0,9.441705
IMG/center_2019_02_23_04_06_18_271.jpg,IMG/left_2019_02_23_04_06_18_271.jpg,IMG/right_2019_02_23_04_06_18_271.jpg,0,0,0,9.674308
IMG/center_2019_02_23_04_06_18_341.jpg,IMG/left_2019_02_23_04_06_18_341.jpg,IMG/right_2019_02_23_04_06_18_341.jpg,0,0,0,9.874288
IMG/center_2019_02_23_04_06_18_411.jpg,IMG/left_2019_02_23_04_06_18_411.jpg,IMG/right_2019_02_23_04_06_18_411.jpg,0,0,0,10.14495
IMG/center_2019_02_23_04_06_18_480.jpg,IMG/left_2019_02_23_04_06_18_480.jpg,IMG/right_2019_02_23_04_06_18_480.jpg,0,0,0,10.34362
IMG/center_2019_02_23_04_06_18_548.jpg,IMG/left_2019_02_23_04_06_18_548.jpg,IMG/right_2019_02_23_04_06_18_548.jpg,0.15,0,0,10.60293
IMG/center_2019_02_23_04_06_18_617.jpg,IMG/left_2019_02_23_04_06_18_617.jpg,IMG/right_2019_02_23_04_06_18_617.jpg,0.3,0,0,10.77644
IMG/center_2019_02_23_04_06_18_686.jpg,IMG/left_2019_02_23_04_06_18_686.jpg,IMG/right_2019_02_23_04_06_18_686.jpg,0.5000001,0,0,10.98134
IMG/center_2019_02_23_04_06_18_770.jpg,IMG/left_2019_02_23_04_06_18_770.jpg,IMG/right_2019_02_23_04_06_18_770.jpg,0.7,0,0,11.15677
IMG/center_2019_02_23_04_06_18_838.jpg,IMG/left_2019_02_23_04_06_18_838.jpg,IMG/right_2019_02_23_04_06_18_838.jpg,0.8500001,0,0,11.27026
IMG/center_2019_02_23_04_06_18_906.jpg,IMG/left_2019_02_23_04_06_18_906.jpg,IMG/right_2019_02_23_04_06_18_906.jpg,1,0,0,11.41624
IMG/center_2019_02_23_04_06_18_973.jpg,IMG/left_2019_02_23_04_06_18_973.jpg,IMG/right_2019_02_23_04_06_18_973.jpg,1,0,0,11.57461
IMG/center_2019_02_23_04_06_19_041.jpg,IMG/left_2019_02_23_04_06_19_041.jpg,IMG/right_2019_02_23_04_06_19_041.jpg,0,0,0,11.51639
IMG/center_2019_02_23_04_06_19_112.jpg,IMG/left_2019_02_23_04_06_19_112.jpg,IMG/right_2019_02_23_04_06_19_112.jpg,0,0,0,11.66109
IMG/center_2019_02_23_04_06_19_181.jpg,IMG/left_2019_02_23_04_06_19_181.jpg,IMG/right_2019_02_23_04_06_19_181.jpg,0,0,0,12.20591
IMG/center_2019_02_23_04_06_19_247.jpg,IMG/left_2019_02_23_04_06_19_247.jpg,IMG/right_2019_02_23_04_06_19_247.jpg,0,0,0,12.48304
IMG/center_2019_02_23_04_06_19_316.jpg,IMG/left_2019_02_23_04_06_19_316.jpg,IMG/right_2019_02_23_04_06_19_316.jpg,0,0,0,12.43755
IMG/center_2019_02_23_04_06_19_404.jpg,IMG/left_2019_02_23_04_06_19_404.jpg,IMG/right_2019_02_23_04_06_19_404.jpg,0,0,0,12.83778
IMG/center_2019_02_23_04_06_19_471.jpg,IMG/left_2019_02_23_04_06_19_471.jpg,IMG/right_2019_02_23_04_06_19_471.jpg,0,0,0,13.04529
IMG/center_2019_02_23_04_06_19_538.jpg,IMG/left_2019_02_23_04_06_19_538.jpg,IMG/right_2019_02_23_04_06_19_538.jpg,0,0,0,13.41092
IMG/center_2019_02_23_04_06_19_607.jpg,IMG/left_2019_02_23_04_06_19_607.jpg,IMG/right_2019_02_23_04_06_19_607.jpg,0,0,0,13.76979
IMG/center_2019_02_23_04_06_19_674.jpg,IMG/left_2019_02_23_04_06_19_674.jpg,IMG/right_2019_02_23_04_06_19_674.jpg,0,0,0,13.77714
IMG/center_2019_02_23_04_06_19_741.jpg,IMG/left_2019_02_23_04_06_19_741.jpg,IMG/right_2019_02_23_04_06_19_741.jpg,0,0,0,14.05554
IMG/center_2019_02_23_04_06_19_813.jpg,IMG/left_2019_02_23_04_06_19_813.jpg,IMG/right_2019_02_23_04_06_19_813.jpg,0,0,0,14.23435
IMG/center_2019_02_23_04_06_19_881.jpg,IMG/left_2019_02_23_04_06_19_881.jpg,IMG/right_2019_02_23_04_06_19_881.jpg,0,0,0,14.5434
IMG/center_2019_02_23_04_06_19_948.jpg,IMG/left_2019_02_23_04_06_19_948.jpg,IMG/right_2019_02_23_04_06_19_948.jpg,0.15,0,0,14.82109
IMG/center_2019_02_23_04_06_20_033.jpg,IMG/left_2019_02_23_04_06_20_033.jpg,IMG/right_2019_02_23_04_06_20_033.jpg,0.35,0,0,14.93689
IMG/center_2019_02_23_04_06_20_100.jpg,IMG/left_2019_02_23_04_06_20_100.jpg,IMG/right_2019_02_23_04_06_20_100.jpg,0.5000001,0,0,15.32085
IMG/center_2019_02_23_04_06_20_167.jpg,IMG/left_2019_02_23_04_06_20_167.jpg,IMG/right_2019_02_23_04_06_20_167.jpg,0.7,0,0,15.51078
IMG/center_2019_02_23_04_06_20_236.jpg,IMG/left_2019_02_23_04_06_20_236.jpg,IMG/right_2019_02_23_04_06_20_236.jpg,0.8500001,0,0,15.16443
IMG/center_2019_02_23_04_06_20_301.jpg,IMG/left_2019_02_23_04_06_20_301.jpg,IMG/right_2019_02_23_04_06_20_301.jpg,1,0,0,15.6255
IMG/center_2019_02_23_04_06_20_373.jpg,IMG/left_2019_02_23_04_06_20_373.jpg,IMG/right_2019_02_23_04_06_20_373.jpg,0,0,0,15.64905
IMG/center_2019_02_23_04_06_20_442.jpg,IMG/left_2019_02_23_04_06_20_442.jpg,IMG/right_2019_02_23_04_06_20_442.jpg,0,0,0,15.48735
IMG/center_2019_02_23_04_06_20_512.jpg,IMG/left_2019_02_23_04_06_20_512.jpg,IMG/right_2019_02_23_04_06_20_512.jpg,0,0,0,15.77964
IMG/center_2019_02_23_04_06_20_581.jpg,IMG/left_2019_02_23_04_06_20_581.jpg,IMG/right_2019_02_23_04_06_20_581.jpg,0,0,0.09828128,16.02041
IMG/center_2019_02_23_04_06_20_653.jpg,IMG/left_2019_02_23_04_06_20_653.jpg,IMG/right_2019_02_23_04_06_20_653.jpg,0,0,0.316373,14.75716
IMG/center_2019_02_23_04_06_20_723.jpg,IMG/left_2019_02_23_04_06_20_723.jpg,IMG/right_2019_02_23_04_06_20_723.jpg,0,0,0.5223632,14.0714
IMG/center_2019_02_23_04_06_20_793.jpg,IMG/left_2019_02_23_04_06_20_793.jpg,IMG/right_2019_02_23_04_06_20_793.jpg,0,0,0.7277103,13.29759
IMG/center_2019_02_23_04_06_20_863.jpg,IMG/left_2019_02_23_04_06_20_863.jpg,IMG/right_2019_02_23_04_06_20_863.jpg,0,0,0.6264567,12.6901
IMG/center_2019_02_23_04_06_20_932.jpg,IMG/left_2019_02_23_04_06_20_932.jpg,IMG/right_2019_02_23_04_06_20_932.jpg,0,0,0.4164221,11.6062
IMG/center_2019_02_23_04_06_21_003.jpg,IMG/left_2019_02_23_04_06_21_003.jpg,IMG/right_2019_02_23_04_06_21_003.jpg,0,0,0.2063765,10.72339
IMG/center_2019_02_23_04_06_21_073.jpg,IMG/left_2019_02_23_04_06_21_073.jpg,IMG/right_2019_02_23_04_06_21_073.jpg,0.05,0,0,9.55714
IMG/center_2019_02_23_04_06_21_142.jpg,IMG/left_2019_02_23_04_06_21_142.jpg,IMG/right_2019_02_23_04_06_21_142.jpg,0.2,0,0,9.637483
IMG/center_2019_02_23_04_06_21_214.jpg,IMG/left_2019_02_23_04_06_21_214.jpg,IMG/right_2019_02_23_04_06_21_214.jpg,0.4,0,0,9.747067
IMG/center_2019_02_23_04_06_21_286.jpg,IMG/left_2019_02_23_04_06_21_286.jpg,IMG/right_2019_02_23_04_06_21_286.jpg,0.6000001,0,0,9.850288
IMG/center_2019_02_23_04_06_21_356.jpg,IMG/left_2019_02_23_04_06_21_356.jpg,IMG/right_2019_02_23_04_06_21_356.jpg,0.7500002,0,0,9.915496
IMG/center_2019_02_23_04_06_21_428.jpg,IMG/left_2019_02_23_04_06_21_428.jpg,IMG/right_2019_02_23_04_06_21_428.jpg,0.9500002,0,0,9.902699
IMG/center_2019_02_23_04_06_21_499.jpg,IMG/left_2019_02_23_04_06_21_499.jpg,IMG/right_2019_02_23_04_06_21_499.jpg,1,0,0,9.890001
IMG/center_2019_02_23_04_06_21_572.jpg,IMG/left_2019_02_23_04_06_21_572.jpg,IMG/right_2019_02_23_04_06_21_572.jpg,1,0,0.05679179,9.490226
IMG/center_2019_02_23_04_06_21_644.jpg,IMG/left_2019_02_23_04_06_21_644.jpg,IMG/right_2019_02_23_04_06_21_644.jpg,0,0,0.2713587,8.419924
IMG/center_2019_02_23_04_06_21_717.jpg,IMG/left_2019_02_23_04_06_21_717.jpg,IMG/right_2019_02_23_04_06_21_717.jpg,0,0,0.4932333,7.288014
IMG/center_2019_02_23_04_06_21_791.jpg,IMG/left_2019_02_23_04_06_21_791.jpg,IMG/right_2019_02_23_04_06_21_791.jpg,0,0,0.7148694,6.252586
IMG/center_2019_02_23_04_06_21_865.jpg,IMG/left_2019_02_23_04_06_21_865.jpg,IMG/right_2019_02_23_04_06_21_865.jpg,0,0,0.933916,5.505152
IMG/center_2019_02_23_04_06_21_940.jpg,IMG/left_2019_02_23_04_06_21_940.jpg,IMG/right_2019_02_23_04_06_21_940.jpg,0,0,1,4.533823
IMG/center_2019_02_23_04_06_22_012.jpg,IMG/left_2019_02_23_04_06_22_012.jpg,IMG/right_2019_02_23_04_06_22_012.jpg,0,0,0.7804326,4.376185
IMG/center_2019_02_23_04_06_22_086.jpg,IMG/left_2019_02_23_04_06_22_086.jpg,IMG/right_2019_02_23_04_06_22_086.jpg,0.05,0,0.5584857,4.294132
IMG/center_2019_02_23_04_06_22_159.jpg,IMG/left_2019_02_23_04_06_22_159.jpg,IMG/right_2019_02_23_04_06_22_159.jpg,0.2,0,0.339846,4.284763
IMG/center_2019_02_23_04_06_22_231.jpg,IMG/left_2019_02_23_04_06_22_231.jpg,IMG/right_2019_02_23_04_06_22_231.jpg,0.4,0,0.1234094,4.325181
IMG/center_2019_02_23_04_06_22_304.jpg,IMG/left_2019_02_23_04_06_22_304.jpg,IMG/right_2019_02_23_04_06_22_304.jpg,0.5500001,0,0,4.386986
IMG/center_2019_02_23_04_06_22_380.jpg,IMG/left_2019_02_23_04_06_22_380.jpg,IMG/right_2019_02_23_04_06_22_380.jpg,0.7500002,0,0,4.466579
IMG/center_2019_02_23_04_06_22_451.jpg,IMG/left_2019_02_23_04_06_22_451.jpg,IMG/right_2019_02_23_04_06_22_451.jpg,0.9500002,0,0,4.517159
IMG/center_2019_02_23_04_06_22_525.jpg,IMG/left_2019_02_23_04_06_22_525.jpg,IMG/right_2019_02_23_04_06_22_525.jpg,1,0,0,4.542101
IMG/center_2019_02_23_04_06_22_601.jpg,IMG/left_2019_02_23_04_06_22_601.jpg,IMG/right_2019_02_23_04_06_22_601.jpg,1,0,0,4.585768
IMG/center_2019_02_23_04_06_22_674.jpg,IMG/left_2019_02_23_04_06_22_674.jpg,IMG/right_2019_02_23_04_06_22_674.jpg,1,0,0,4.637069
IMG/center_2019_02_23_04_06_22_748.jpg,IMG/left_2019_02_23_04_06_22_748.jpg,IMG/right_2019_02_23_04_06_22_748.jpg,1,0,0,4.688535
IMG/center_2019_02_23_04_06_22_823.jpg,IMG/left_2019_02_23_04_06_22_823.jpg,IMG/right_2019_02_23_04_06_22_823.jpg,1,0,0.1141831,4.716037
IMG/center_2019_02_23_04_06_22_902.jpg,IMG/left_2019_02_23_04_06_22_902.jpg,IMG/right_2019_02_23_04_06_22_902.jpg,1,0,0.4005805,4.681308
IMG/center_2019_02_23_04_06_22_976.jpg,IMG/left_2019_02_23_04_06_22_976.jpg,IMG/right_2019_02_23_04_06_22_976.jpg,1,0,0.6232865,4.579503
IMG/center_2019_02_23_04_06_23_052.jpg,IMG/left_2019_02_23_04_06_23_052.jpg,IMG/right_2019_02_23_04_06_23_052.jpg,1,0,0.849503,4.413064
IMG/center_2019_02_23_04_06_23_127.jpg,IMG/left_2019_02_23_04_06_23_127.jpg,IMG/right_2019_02_23_04_06_23_127.jpg,1,0,1,4.218068
IMG/center_2019_02_23_04_06_23_204.jpg,IMG/left_2019_02_23_04_06_23_204.jpg,IMG/right_2019_02_23_04_06_23_204.jpg,1,0,0.7713953,4.107221
IMG/center_2019_02_23_04_06_23_275.jpg,IMG/left_2019_02_23_04_06_23_275.jpg,IMG/right_2019_02_23_04_06_23_275.jpg,1,0,0.5574487,4.013918
IMG/center_2019_02_23_04_06_23_350.jpg,IMG/left_2019_02_23_04_06_23_350.jpg,IMG/right_2019_02_23_04_06_23_350.jpg,1,0,0.3335787,3.99011
IMG/center_2019_02_23_04_06_23_427.jpg,IMG/left_2019_02_23_04_06_23_427.jpg,IMG/right_2019_02_23_04_06_23_427.jpg,1,0,0.10141,4.016331
IMG/center_2019_02_23_04_06_23_503.jpg,IMG/left_2019_02_23_04_06_23_503.jpg,IMG/right_2019_02_23_04_06_23_503.jpg,1,0,0,4.094376
IMG/center_2019_02_23_04_06_23_579.jpg,IMG/left_2019_02_23_04_06_23_579.jpg,IMG/right_2019_02_23_04_06_23_579.jpg,1,0,0,4.172939
IMG/center_2019_02_23_04_06_23_654.jpg,IMG/left_2019_02_23_04_06_23_654.jpg,IMG/right_2019_02_23_04_06_23_654.jpg,1,0,0,4.295431
IMG/center_2019_02_23_04_06_23_728.jpg,IMG/left_2019_02_23_04_06_23_728.jpg,IMG/right_2019_02_23_04_06_23_728.jpg,1,0,0,4.565919
IMG/center_2019_02_23_04_06_23_804.jpg,IMG/left_2019_02_23_04_06_23_804.jpg,IMG/right_2019_02_23_04_06_23_804.jpg,1,0,0,4.704818
IMG/center_2019_02_23_04_06_23_879.jpg,IMG/left_2019_02_23_04_06_23_879.jpg,IMG/right_2019_02_23_04_06_23_879.jpg,1,0,0,4.915928
IMG/center_2019_02_23_04_06_23_956.jpg,IMG/left_2019_02_23_04_06_23_956.jpg,IMG/right_2019_02_23_04_06_23_956.jpg,1,0,0,5.124868
IMG/center_2019_02_23_04_06_24_037.jpg,IMG/left_2019_02_23_04_06_24_037.jpg,IMG/right_2019_02_23_04_06_24_037.jpg,1,0,0,5.333531
IMG/center_2019_02_23_04_06_24_116.jpg,IMG/left_2019_02_23_04_06_24_116.jpg,IMG/right_2019_02_23_04_06_24_116.jpg,1,0,0,5.520752
IMG/center_2019_02_23_04_06_24_191.jpg,IMG/left_2019_02_23_04_06_24_191.jpg,IMG/right_2019_02_23_04_06_24_191.jpg,0,0,0,5.617675
IMG/center_2019_02_23_04_06_24_269.jpg,IMG/left_2019_02_23_04_06_24_269.jpg,IMG/right_2019_02_23_04_06_24_269.jpg,0,0,0,5.753465
IMG/center_2019_02_23_04_06_24_346.jpg,IMG/left_2019_02_23_04_06_24_346.jpg,IMG/right_2019_02_23_04_06_24_346.jpg,0,0,0,5.942371
IMG/center_2019_02_23_04_06_24_424.jpg,IMG/left_2019_02_23_04_06_24_424.jpg,IMG/right_2019_02_23_04_06_24_424.jpg,0,0,0,6.083766
IMG/center_2019_02_23_04_06_24_503.jpg,IMG/left_2019_02_23_04_06_24_503.jpg,IMG/right_2019_02_23_04_06_24_503.jpg,0,0,0,6.288909
IMG/center_2019_02_23_04_06_24_580.jpg,IMG/left_2019_02_23_04_06_24_580.jpg,IMG/right_2019_02_23_04_06_24_580.jpg,0,0,0,6.534058
IMG/center_2019_02_23_04_06_24_657.jpg,IMG/left_2019_02_23_04_06_24_657.jpg,IMG/right_2019_02_23_04_06_24_657.jpg,0,0,0,6.812167
IMG/center_2019_02_23_04_06_24_733.jpg,IMG/left_2019_02_23_04_06_24_733.jpg,IMG/right_2019_02_23_04_06_24_733.jpg,0,0,0,7.207397
IMG/center_2019_02_23_04_06_24_813.jpg,IMG/left_2019_02_23_04_06_24_813.jpg,IMG/right_2019_02_23_04_06_24_813.jpg,0,0,0,7.645959
IMG/center_2019_02_23_04_06_24_892.jpg,IMG/left_2019_02_23_04_06_24_892.jpg,IMG/right_2019_02_23_04_06_24_892.jpg,0,0,0,8.071002
IMG/center_2019_02_23_04_06_24_972.jpg,IMG/left_2019_02_23_04_06_24_972.jpg,IMG/right_2019_02_23_04_06_24_972.jpg,0,0,0,8.480687
IMG/center_2019_02_23_04_06_25_049.jpg,IMG/left_2019_02_23_04_06_25_049.jpg,IMG/right_2019_02_23_04_06_25_049.jpg,0.15,0,0,8.834846
IMG/center_2019_02_23_04_06_25_126.jpg,IMG/left_2019_02_23_04_06_25_126.jpg,IMG/right_2019_02_23_04_06_25_126.jpg,0.35,0,0,9.135983
IMG/center_2019_02_23_04_06_25_205.jpg,IMG/left_2019_02_23_04_06_25_205.jpg,IMG/right_2019_02_23_04_06_25_205.jpg,0.5000001,0,0,9.352868
IMG/center_2019_02_23_04_06_25_280.jpg,IMG/left_2019_02_23_04_06_25_280.jpg,IMG/right_2019_02_23_04_06_25_280.jpg,0.7,0,0,9.622727
IMG/center_2019_02_23_04_06_25_355.jpg,IMG/left_2019_02_23_04_06_25_355.jpg,IMG/right_2019_02_23_04_06_25_355.jpg,0,0,0,9.900061
IMG/center_2019_02_23_04_06_25_432.jpg,IMG/left_2019_02_23_04_06_25_432.jpg,IMG/right_2019_02_23_04_06_25_432.jpg,0,0,0,10.30109
IMG/center_2019_02_23_04_06_25_509.jpg,IMG/left_2019_02_23_04_06_25_509.jpg,IMG/right_2019_02_23_04_06_25_509.jpg,0,0,0,10.73304
IMG/center_2019_02_23_04_06_25_586.jpg,IMG/left_2019_02_23_04_06_25_586.jpg,IMG/right_2019_02_23_04_06_25_586.jpg,0,0,0,11.11718
IMG/center_2019_02_23_04_06_25_662.jpg,IMG/left_2019_02_23_04_06_25_662.jpg,IMG/right_2019_02_23_04_06_25_662.jpg,0,0,0,11.40483
IMG/center_2019_02_23_04_06_25_740.jpg,IMG/left_2019_02_23_04_06_25_740.jpg,IMG/right_2019_02_23_04_06_25_740.jpg,0,0,0,12.01128
IMG/center_2019_02_23_04_06_25_815.jpg,IMG/left_2019_02_23_04_06_25_815.jpg,IMG/right_2019_02_23_04_06_25_815.jpg,0,0,0,12.26444
IMG/center_2019_02_23_04_06_25_895.jpg,IMG/left_2019_02_23_04_06_25_895.jpg,IMG/right_2019_02_23_04_06_25_895.jpg,0,0,0,12.52594
IMG/center_2019_02_23_04_06_25_971.jpg,IMG/left_2019_02_23_04_06_25_971.jpg,IMG/right_2019_02_23_04_06_25_971.jpg,0,0,0.05816471,12.97512
IMG/center_2019_02_23_04_06_26_048.jpg,IMG/left_2019_02_23_04_06_26_048.jpg,IMG/right_2019_02_23_04_06_26_048.jpg,0,0,0.2894802,12.14956
IMG/center_2019_02_23_04_06_26_126.jpg,IMG/left_2019_02_23_04_06_26_126.jpg,IMG/right_2019_02_23_04_06_26_126.jpg,0,0,0.5170389,11.57849
IMG/center_2019_02_23_04_06_26_204.jpg,IMG/left_2019_02_23_04_06_26_204.jpg,IMG/right_2019_02_23_04_06_26_204.jpg,0,0,0.7490447,10.84632
IMG/center_2019_02_23_04_06_26_280.jpg,IMG/left_2019_02_23_04_06_26_280.jpg,IMG/right_2019_02_23_04_06_26_280.jpg,0,0,0.9739758,10.09523
IMG/center_2019_02_23_04_06_26_362.jpg,IMG/left_2019_02_23_04_06_26_362.jpg,IMG/right_2019_02_23_04_06_26_362.jpg,0,0,0.7266174,9.364804
IMG/center_2019_02_23_04_06_26_432.jpg,IMG/left_2019_02_23_04_06_26_432.jpg,IMG/right_2019_02_23_04_06_26_432.jpg,0,0,0.5047439,8.645667
IMG/center_2019_02_23_04_06_26_509.jpg,IMG/left_2019_02_23_04_06_26_509.jpg,IMG/right_2019_02_23_04_06_26_509.jpg,0,0,0.277429,7.910383
IMG/center_2019_02_23_04_06_26_586.jpg,IMG/left_2019_02_23_04_06_26_586.jpg,IMG/right_2019_02_23_04_06_26_586.jpg,0,0,0.04416085,7.232479
IMG/center_2019_02_23_04_06_26_663.jpg,IMG/left_2019_02_23_04_06_26_663.jpg,IMG/right_2019_02_23_04_06_26_663.jpg,0,0,0,7.212353
IMG/center_2019_02_23_04_06_26_748.jpg,IMG/left_2019_02_23_04_06_26_748.jpg,IMG/right_2019_02_23_04_06_26_748.jpg,0,0,0,7.658163
IMG/center_2019_02_23_04_06_26_820.jpg,IMG/left_2019_02_23_04_06_26_820.jpg,IMG/right_2019_02_23_04_06_26_820.jpg,0,0,0,7.935718
IMG/center_2019_02_23_04_06_26_899.jpg,IMG/left_2019_02_23_04_06_26_899.jpg,IMG/right_2019_02_23_04_06_26_899.jpg,0,0,0,8.302954
IMG/center_2019_02_23_04_06_26_975.jpg,IMG/left_2019_02_23_04_06_26_975.jpg,IMG/right_2019_02_23_04_06_26_975.jpg,0,0,0,8.667033
IMG/center_2019_02_23_04_06_27_053.jpg,IMG/left_2019_02_23_04_06_27_053.jpg,IMG/right_2019_02_23_04_06_27_053.jpg,0,0,0,9.027987
IMG/center_2019_02_23_04_06_27_132.jpg,IMG/left_2019_02_23_04_06_27_132.jpg,IMG/right_2019_02_23_04_06_27_132.jpg,0,0,0,9.385859
IMG/center_2019_02_23_04_06_27_210.jpg,IMG/left_2019_02_23_04_06_27_210.jpg,IMG/right_2019_02_23_04_06_27_210.jpg,0,0,0,9.740656
IMG/center_2019_02_23_04_06_27_287.jpg,IMG/left_2019_02_23_04_06_27_287.jpg,IMG/right_2019_02_23_04_06_27_287.jpg,0,0,0,10.1133
IMG/center_2019_02_23_04_06_27_364.jpg,IMG/left_2019_02_23_04_06_27_364.jpg,IMG/right_2019_02_23_04_06_27_364.jpg,0,0,0,10.3998
IMG/center_2019_02_23_04_06_27_442.jpg,IMG/left_2019_02_23_04_06_27_442.jpg,IMG/right_2019_02_23_04_06_27_442.jpg,0,0,0,10.7519
IMG/center_2019_02_23_04_06_27_518.jpg,IMG/left_2019_02_23_04_06_27_518.jpg,IMG/right_2019_02_23_04_06_27_518.jpg,0,0,0,11.05005
IMG/center_2019_02_23_04_06_27_597.jpg,IMG/left_2019_02_23_04_06_27_597.jpg,IMG/right_2019_02_23_04_06_27_597.jpg,0,0,0,11.38006
IMG/center_2019_02_23_04_06_27_675.jpg,IMG/left_2019_02_23_04_06_27_675.jpg,IMG/right_2019_02_23_04_06_27_675.jpg,0,0,0,11.73933
IMG/center_2019_02_23_04_06_27_753.jpg,IMG/left_2019_02_23_04_06_27_753.jpg,IMG/right_2019_02_23_04_06_27_753.jpg,0,0,0,12.07343
IMG/center_2019_02_23_04_06_27_830.jpg,IMG/left_2019_02_23_04_06_27_830.jpg,IMG/right_2019_02_23_04_06_27_830.jpg,0,0,0,12.27873
IMG/center_2019_02_23_04_06_27_910.jpg,IMG/left_2019_02_23_04_06_27_910.jpg,IMG/right_2019_02_23_04_06_27_910.jpg,0,0,0,12.56107
IMG/center_2019_02_23_04_06_27_990.jpg,IMG/left_2019_02_23_04_06_27_990.jpg,IMG/right_2019_02_23_04_06_27_990.jpg,0,0,0,12.59206
IMG/center_2019_02_23_04_06_28_066.jpg,IMG/left_2019_02_23_04_06_28_066.jpg,IMG/right_2019_02_23_04_06_28_066.jpg,0,0,0,12.63403
IMG/center_2019_02_23_04_06_28_142.jpg,IMG/left_2019_02_23_04_06_28_142.jpg,IMG/right_2019_02_23_04_06_28_142.jpg,0,0,0,12.73564
IMG/center_2019_02_23_04_06_28_221.jpg,IMG/left_2019_02_23_04_06_28_221.jpg,IMG/right_2019_02_23_04_06_28_221.jpg,0,0,0,12.89865
IMG/center_2019_02_23_04_06_28_298.jpg,IMG/left_2019_02_23_04_06_28_298.jpg,IMG/right_2019_02_23_04_06_28_298.jpg,0,0,0,12.99806
IMG/center_2019_02_23_04_06_28_375.jpg,IMG/left_2019_02_23_04_06_28_375.jpg,IMG/right_2019_02_23_04_06_28_375.jpg,0,0,0,12.52079
IMG/center_2019_02_23_04_06_28_454.jpg,IMG/left_2019_02_23_04_06_28_454.jpg,IMG/right_2019_02_23_04_06_28_454.jpg,0,0,0,12.99731
IMG/center_2019_02_23_04_06_28_528.jpg,IMG/left_2019_02_23_04_06_28_528.jpg,IMG/right_2019_02_23_04_06_28_528.jpg,0,0,0,12.67337
IMG/center_2019_02_23_04_06_28_602.jpg,IMG/left_2019_02_23_04_06_28_602.jpg,IMG/right_2019_02_23_04_06_28_602.jpg,0,0,0,12.98525
IMG/center_2019_02_23_04_06_28_680.jpg,IMG/left_2019_02_23_04_06_28_680.jpg,IMG/right_2019_02_23_04_06_28_680.jpg,0,0,0,13.01617
IMG/center_2019_02_23_04_06_28_759.jpg,IMG/left_2019_02_23_04_06_28_759.jpg,IMG/right_2019_02_23_04_06_28_759.jpg,0,0,0,13.01472
IMG/center_2019_02_23_04_06_28_838.jpg,IMG/left_2019_02_23_04_06_28_838.jpg,IMG/right_2019_02_23_04_06_28_838.jpg,0,0,0,13.07002
IMG/center_2019_02_23_04_06_28_912.jpg,IMG/left_2019_02_23_04_06_28_912.jpg,IMG/right_2019_02_23_04_06_28_912.jpg,0,0,0.1651222,12.85549
IMG/center_2019_02_23_04_06_28_988.jpg,IMG/left_2019_02_23_04_06_28_988.jpg,IMG/right_2019_02_23_04_06_28_988.jpg,0,0,0.3937082,12.24445
IMG/center_2019_02_23_04_06_29_065.jpg,IMG/left_2019_02_23_04_06_29_065.jpg,IMG/right_2019_02_23_04_06_29_065.jpg,0,0,0.6255958,11.74957
IMG/center_2019_02_23_04_06_29_140.jpg,IMG/left_2019_02_23_04_06_29_140.jpg,IMG/right_2019_02_23_04_06_29_140.jpg,0,0,0.8559715,10.68137
IMG/center_2019_02_23_04_06_29_216.jpg,IMG/left_2019_02_23_04_06_29_216.jpg,IMG/right_2019_02_23_04_06_29_216.jpg,0,0,0.8524162,9.739416
